transaction_id,transaction_date,amount_local,currency,amount_eur,payment_type,processing_status,sender_country,receiver_country,merchant_category,customer_segment,sender_bic,receiver_bic,is_cross_border,risk_score,is_flagged,year,month,month_name,day_of_week,hour,quarter,week_number,is_weekend,is_off_hours
4a6eac2a-e754-4503-af77-3b26b5e9fefa,2024-10-01 05:05:37,23.99,PLN,5.52,Card Payment,Completed,DK,NL,Logistics,SME,XXXXXXXX722,ABNANL2A839,True,16.88,False,2024,10,Oct,Tuesday,5,4,40,False,True
a668db76-4f32-419f-90bc-8cad98f9919c,2024-10-01 05:53:36,175.94,GBP,205.85,SEPA Credit Transfer,Reversed,PL,FR,Manufacturing,Retail,BREXPLPW273,SOGEFRPP448,True,27.16,False,2024,10,Oct,Tuesday,5,4,40,False,True
ce0082d8-0bc1-4b41-9522-2e8c737e7fe3,2024-10-01 07:10:36,1276.85,EUR,1276.85,SEPA Credit Transfer,Completed,RO,PL,Travel,Retail,XXXXXXXX959,BREXPLPW746,True,0.98,False,2024,10,Oct,Tuesday,7,4,40,False,False
41513c27-51e5-428a-9692-34e787d11531,2024-10-01 09:25:52,19402.29,EUR,19402.29,SWIFT,Completed,BE,ES,Travel,Corporate,XXXXXXXX699,BBVAESBB637,True,12.5,False,2024,10,Oct,Tuesday,9,4,40,False,False
f6992b7d-d8bd-498b-b18e-34b4dba36140,2024-10-01 10:47:32,291254.16,EUR,291254.16,SWIFT,Completed,CZ,FR,Manufacturing,Corporate,XXXXXXXX242,CMCIFRPP816,True,27.06,False,2024,10,Oct,Tuesday,10,4,40,False,False
da9f79e9-b24b-42d9-a2ce-37290110491e,2024-10-01 11:13:22,1214.89,EUR,1214.89,SEPA Credit Transfer,Completed,DK,IT,Travel,SME,XXXXXXXX967,BCITITMM669,True,0.5,False,2024,10,Oct,Tuesday,11,4,40,False,False
51b715a5-7b80-42f1-bd93-6527821cbdb1,2024-10-01 13:03:18,80.11,EUR,80.11,Card Payment,Completed,AT,FR,Retail,Corporate,XXXXXXXX690,BNPAFRPP670,True,2.85,False,2024,10,Oct,Tuesday,13,4,40,False,False
a87e5449-12f8-44d4-91ad-c0d1c6461032,2024-10-01 15:13:25,2446.84,GBP,2862.8,SWIFT,Completed,FR,HK,Healthcare,SME,CMCIFRPP945,XXXXXXXX114,True,43.99,False,2024,10,Oct,Tuesday,15,4,40,False,False
c9c048d3-2ebd-4493-ab6c-70f982fce2fb,2024-10-01 16:55:59,3871.56,EUR,3871.56,SEPA Credit Transfer,Completed,NL,FI,Real Estate,Corporate,INGBNL2A278,XXXXXXXX617,True,1.86,False,2024,10,Oct,Tuesday,16,4,40,False,False
c551f08b-a92b-419d-9513-170a5de1f9b8,2024-10-01 18:23:07,70397.28,CHF,77437.01,SWIFT,Completed,DE,HU,Crypto Exchange,Retail,DEUTDEDB696,XXXXXXXX932,True,63.83,True,2024,10,Oct,Tuesday,18,4,40,False,False
a0925dfe-2b8c-41ed-968a-519b04ffb622,2024-10-01 21:46:36,1973.04,PLN,453.8,SEPA Credit Transfer,Completed,SE,AT,Retail,Corporate,HANDSESS764,XXXXXXXX219,True,4.88,False,2024,10,Oct,Tuesday,21,4,40,False,False
0157e181-0b06-4fd3-8748-4c2636428a1f,2024-10-01 23:01:13,566.43,CHF,623.07,SEPA Direct Debit,Completed,DE,ES,Financial Svcs,SME,BYLADEM1156,SANESSS665,True,16.93,False,2024,10,Oct,Tuesday,23,4,40,False,True
253d4a2e-5bd3-49c2-ab53-6f51bcbd9a12,2024-10-01 23:53:21,2356.16,EUR,2356.16,SEPA Direct Debit,Completed,SE,FR,Travel,SME,SWEDSESS724,CMCIFRPP737,True,19.73,False,2024,10,Oct,Tuesday,23,4,40,False,True
3e2172a3-1a5a-4166-9aef-30e567ea4af0,2024-10-02 02:51:59,562.6,EUR,562.6,Card Payment,Completed,NL,NL,Financial Svcs,SME,RABONL2U471,ABNANL2A249,False,18.06,False,2024,10,Oct,Wednesday,2,4,40,False,True
f5630b85-dd40-4d79-b464-1058dbc15733,2024-10-02 07:54:07,190.91,EUR,190.91,SEPA Credit Transfer,Completed,PL,FI,Retail,Retail,BREXPLPW366,XXXXXXXX153,True,2.47,False,2024,10,Oct,Wednesday,7,4,40,False,False
960641a8-42a6-4a22-b3d9-80db39bfd65a,2024-10-02 08:33:02,1253.07,EUR,1253.07,SEPA Direct Debit,Completed,RO,SE,Real Estate,SME,XXXXXXXX247,SWEDSESS962,True,3.09,False,2024,10,Oct,Wednesday,8,4,40,False,False
22498700-212f-4ce2-97e3-87d869e3518f,2024-10-02 09:16:08,189.91,EUR,189.91,SEPA Credit Transfer,Completed,IT,BE,Crypto Exchange,Retail,UNCRITMM714,XXXXXXXX953,True,29.75,False,2024,10,Oct,Wednesday,9,4,40,False,False
03d2a077-e8d1-45ec-97dc-c8a204dc0e7f,2024-10-02 09:54:01,356.8,EUR,356.8,Card Payment,Completed,SE,GB,Travel,SME,SWEDSESS968,NWBKGB2L327,True,23.72,False,2024,10,Oct,Wednesday,9,4,40,False,False
0b8a76af-6cb4-4c9e-8b6e-647174a274fd,2024-10-02 11:20:03,1387.16,EUR,1387.16,SEPA Credit Transfer,Completed,BE,BE,Crypto Exchange,SME,XXXXXXXX638,XXXXXXXX682,False,27.72,False,2024,10,Oct,Wednesday,11,4,40,False,False
73706e59-2770-44fd-89a0-92118fd21ff3,2024-10-02 12:34:38,4304.11,EUR,4304.11,SEPA Credit Transfer,Completed,NL,CZ,Logistics,Corporate,RABONL2U845,XXXXXXXX512,True,4.47,False,2024,10,Oct,Wednesday,12,4,40,False,False
1f9e8ec2-6500-42d4-9c68-0d0ea773bc26,2024-10-02 17:21:27,702.22,PLN,161.51,SEPA Credit Transfer,Completed,SE,PL,Retail,SME,SWEDSESS960,PKOPPLPW674,True,1.54,False,2024,10,Oct,Wednesday,17,4,40,False,False
9a9cb1cb-606c-453a-88f5-57e736c66a34,2024-10-02 17:31:19,980.98,EUR,980.98,SEPA Direct Debit,Completed,FR,PL,SaaS / Software,SME,CMCIFRPP951,BREXPLPW337,True,2.41,False,2024,10,Oct,Wednesday,17,4,40,False,False
a61acfec-42ca-471f-9a8d-eeab5299abe1,2024-10-02 18:48:52,500.0,EUR,500.0,SEPA Credit Transfer,Completed,FI,CH,Retail,Corporate,XXXXXXXX150,CRESCHZZ855,True,22.64,False,2024,10,Oct,Wednesday,18,4,40,False,False
5a5d5fb2-6899-4982-b6ee-d08671ff6422,2024-10-03 02:55:56,3602.69,EUR,3602.69,SWIFT,Completed,NL,HK,Logistics,SME,RABONL2U417,XXXXXXXX702,True,55.32,False,2024,10,Oct,Thursday,2,4,40,False,True
880815da-17ab-416f-a483-f531da4e023d,2024-10-03 04:55:38,8092.75,EUR,8092.75,SEPA Direct Debit,Completed,NL,HU,Financial Svcs,SME,INGBNL2A713,XXXXXXXX425,True,17.76,False,2024,10,Oct,Thursday,4,4,40,False,True
e61e393d-cc40-4c32-8bb3-03a99171dca2,2024-10-03 07:09:28,1569.1,EUR,1569.1,SWIFT,Completed,AT,HK,Healthcare,SME,XXXXXXXX881,XXXXXXXX773,True,44.15,False,2024,10,Oct,Thursday,7,4,40,False,False
0c256376-d2ae-4624-bdd0-fbafef5f07f5,2024-10-03 07:55:29,75.73,SEK,6.82,Card Payment,Failed,AT,CZ,SaaS / Software,SME,XXXXXXXX531,XXXXXXXX137,True,10.3,False,2024,10,Oct,Thursday,7,4,40,False,False
5103ab7a-42bb-4c2c-8939-8e2684264bb5,2024-10-03 09:27:02,1730.35,EUR,1730.35,SEPA Direct Debit,Pending,PT,CZ,Retail,SME,XXXXXXXX377,XXXXXXXX462,True,2.5,False,2024,10,Oct,Thursday,9,4,40,False,False
e237b729-228f-41d2-9eb9-48472c903305,2024-10-03 10:22:20,3465.39,EUR,3465.39,SEPA Credit Transfer,Completed,FR,DK,Travel,SME,SOGEFRPP502,XXXXXXXX111,True,2.32,False,2024,10,Oct,Thursday,10,4,40,False,False
700b6f35-c58c-4a01-a3e8-625b33c1c812,2024-10-03 10:27:45,132.13,EUR,132.13,SEPA Direct Debit,Completed,HU,PL,Gambling,Retail,XXXXXXXX719,PKOPPLPW292,True,28.27,False,2024,10,Oct,Thursday,10,4,40,False,False
ab6e0c46-c91c-4c31-b2be-4231b9b38b49,2024-10-03 10:32:08,344.98,EUR,344.98,SEPA Credit Transfer,Completed,CZ,RO,Travel,SME,XXXXXXXX587,XXXXXXXX576,True,2.12,False,2024,10,Oct,Thursday,10,4,40,False,False
8d5efca7-f428-447e-89db-d89846d55556,2024-10-03 12:03:18,77.71,EUR,77.71,Card Payment,Completed,DE,FR,Retail,SME,SSKMDEMMXXX620,CMCIFRPP311,True,2.85,False,2024,10,Oct,Thursday,12,4,40,False,False
a00b3ea3-bacd-486e-8466-d3eeaa0c3b1a,2024-10-03 18:39:36,280.68,GBP,328.4,SEPA Direct Debit,Failed,BE,BE,SaaS / Software,Retail,XXXXXXXX925,XXXXXXXX492,False,14.91,False,2024,10,Oct,Thursday,18,4,40,False,False
29d7ac75-93b9-412d-952d-e60a4d6b42a0,2024-10-03 19:03:40,358.64,EUR,358.64,SEPA Direct Debit,Completed,ES,PT,SaaS / Software,Retail,BBVAESBB689,XXXXXXXX154,True,2.11,False,2024,10,Oct,Thursday,19,4,40,False,False
75645207-398c-4766-9c28-8b4e8d984b9d,2024-10-03 19:42:41,661.08,EUR,661.08,SEPA Credit Transfer,Completed,RO,HU,Travel,Retail,XXXXXXXX696,XXXXXXXX522,True,4.74,False,2024,10,Oct,Thursday,19,4,40,False,False
2c17f66f-8c2f-47ae-a196-7cdb6d4fb373,2024-10-03 20:35:46,3507.49,EUR,3507.49,SWIFT,Failed,ES,CH,Real Estate,SME,BBVAESBB899,UBSWCHZH185,True,31.23,False,2024,10,Oct,Thursday,20,4,40,False,False
83c5f982-283e-4910-ae73-b399ad0ee329,2024-10-03 23:23:08,2408.27,GBP,2817.68,SEPA Direct Debit,Completed,FR,HU,Logistics,SME,CMCIFRPP631,XXXXXXXX948,True,18.36,False,2024,10,Oct,Thursday,23,4,40,False,True
86d8efbe-d549-42c9-94e8-1beedf6e11d0,2024-10-03 23:47:28,357.87,EUR,357.87,SEPA Credit Transfer,Completed,PL,BE,Retail,Retail,PKOPPLPW526,XXXXXXXX262,True,19.79,False,2024,10,Oct,Thursday,23,4,40,False,True
88eedd62-fe9d-4c2b-bcbc-79145c514e25,2024-10-04 00:27:53,536.61,EUR,536.61,SEPA Credit Transfer,Completed,RO,AT,Healthcare,Retail,XXXXXXXX401,XXXXXXXX780,True,16.05,False,2024,10,Oct,Friday,0,4,40,False,True
787f1909-c2fe-4a95-92fd-d16bea72f476,2024-10-04 05:12:01,595.87,EUR,595.87,SEPA Direct Debit,Completed,CZ,DK,Real Estate,Retail,XXXXXXXX152,XXXXXXXX878,True,19.91,False,2024,10,Oct,Friday,5,4,40,False,True
ecc000e6-c163-4bc9-a727-2d1d3bceb186,2024-10-04 07:18:13,701.37,GBP,820.6,SEPA Credit Transfer,Completed,RO,BE,Retail,Retail,XXXXXXXX579,XXXXXXXX686,True,2.2,False,2024,10,Oct,Friday,7,4,40,False,False
29eb3156-ccb5-43c7-876d-7e80468d6c8d,2024-10-04 07:19:22,440.35,SEK,39.63,SEPA Direct Debit,Completed,DE,HU,Manufacturing,SME,COBADEFF807,XXXXXXXX688,True,2.99,False,2024,10,Oct,Friday,7,4,40,False,False
a8d11429-885a-4761-a642-79b91320ee00,2024-10-04 10:47:10,454.5,EUR,454.5,SEPA Credit Transfer,Completed,FR,BE,SaaS / Software,Retail,SOGEFRPP870,XXXXXXXX886,True,1.9,False,2024,10,Oct,Friday,10,4,40,False,False
5d3caaa7-98fb-441f-ba04-1c0617f64139,2024-10-04 11:02:09,99.9,CHF,109.89,SEPA Credit Transfer,Completed,RO,PT,Logistics,Retail,XXXXXXXX414,XXXXXXXX827,True,0.8,False,2024,10,Oct,Friday,11,4,40,False,False
52007748-4799-4b2c-a434-6c021659573c,2024-10-04 11:06:12,409.42,PLN,94.17,SEPA Credit Transfer,Completed,PL,IT,Healthcare,Retail,PKOPPLPW109,UNCRITMM988,True,3.63,False,2024,10,Oct,Friday,11,4,40,False,False
6aae2f6a-bd18-4cf1-b250-305522b7132a,2024-10-04 11:35:59,328.65,EUR,328.65,Card Payment,Completed,PT,IT,Healthcare,Retail,XXXXXXXX376,UNCRITMM555,True,4.46,False,2024,10,Oct,Friday,11,4,40,False,False
c9f0b62d-eaa6-4c9b-b45e-2d8a78341b61,2024-10-04 13:37:23,2211.21,EUR,2211.21,SEPA Credit Transfer,Completed,DE,NL,Retail,SME,SSKMDEMMXXX244,INGBNL2A402,True,4.45,False,2024,10,Oct,Friday,13,4,40,False,False
282db573-d52a-4298-903f-e1e05b93e786,2024-10-04 14:46:02,162.68,EUR,162.68,Card Payment,Reversed,DK,NL,Travel,Retail,XXXXXXXX760,INGBNL2A209,True,11.9,False,2024,10,Oct,Friday,14,4,40,False,False
876ce8a6-7c6b-4195-a7ae-5a6c7ff5300a,2024-10-04 15:43:08,189.01,EUR,189.01,Card Payment,Completed,NL,CZ,Travel,Retail,RABONL2U987,XXXXXXXX121,True,3.46,False,2024,10,Oct,Friday,15,4,40,False,False
0d53f408-0fe2-4ece-8d17-41b0b37c7074,2024-10-04 15:49:01,15.76,EUR,15.76,Card Payment,Completed,CZ,GB,Travel,SME,XXXXXXXX676,NWBKGB2L904,True,22.68,False,2024,10,Oct,Friday,15,4,40,False,False
f9cb2dc8-0b05-4749-b43d-93f97f022003,2024-10-04 16:06:30,100.0,CHF,110.0,SEPA Credit Transfer,Completed,CZ,IT,Retail,SME,XXXXXXXX824,UNCRITMM895,True,1.61,False,2024,10,Oct,Friday,16,4,40,False,False
fea0184c-9ceb-4d75-b9e3-82f3a87b45f3,2024-10-04 16:14:08,260.0,GBP,304.2,SEPA Credit Transfer,Pending,CZ,RO,Retail,Retail,XXXXXXXX252,XXXXXXXX186,True,3.0,False,2024,10,Oct,Friday,16,4,40,False,False
53b17add-0491-488d-b2d6-f7d2b278b5d6,2024-10-04 23:01:25,174.08,SEK,15.67,Card Payment,Completed,HU,HU,Retail,SME,XXXXXXXX293,XXXXXXXX384,False,19.06,False,2024,10,Oct,Friday,23,4,40,False,True
648847c7-8766-4386-aa94-70dd8ace0aa7,2024-10-04 23:13:44,7734.23,SEK,696.08,SWIFT,Completed,SE,GB,SaaS / Software,SME,SWEDSESS840,NWBKGB2L232,True,37.53,False,2024,10,Oct,Friday,23,4,40,False,True
ed483b44-ba87-4217-9780-caa520dc737d,2024-10-05 05:36:45,170.47,SEK,15.34,Card Payment,Completed,PL,ES,Retail,SME,PKOPPLPW474,CAIXESBB689,True,18.05,False,2024,10,Oct,Saturday,5,4,40,True,True
78c822eb-e448-4710-9c21-eb107083837b,2024-10-05 06:17:07,111.1,SEK,10.0,SEPA Credit Transfer,Completed,DK,AE,Logistics,SME,XXXXXXXX464,XXXXXXXX115,True,21.48,False,2024,10,Oct,Saturday,6,4,40,True,False
f20e24a0-2da4-4a77-9a2a-984c61707496,2024-10-05 06:55:48,134.87,PLN,143929.23,Card Payment,Completed,CZ,AE,Logistics,SME,XXXXXXXX137,XXXXXXXX797,True,48.02,False,2024,10,Oct,Saturday,6,4,40,True,False
56b0ab1c-a51e-46ca-9f3f-1c7d53eb4af4,2024-10-05 07:17:15,183.97,EUR,183.97,Card Payment,Completed,PT,IT,Healthcare,Corporate,XXXXXXXX903,UNCRITMM915,True,3.97,False,2024,10,Oct,Saturday,7,4,40,True,False
80665218-078a-4d2e-90f1-9cde8c9882ae,2024-10-05 09:21:56,26249.03,GBP,30711.37,SWIFT,Completed,ES,AE,Travel,SME,BBVAESBB127,XXXXXXXX459,True,48.63,False,2024,10,Oct,Saturday,9,4,40,True,False
7f461900-59c6-4a50-ab0d-c6d741232b57,2024-10-05 10:33:52,591.15,EUR,591.15,SEPA Credit Transfer,Completed,RO,BE,Travel,SME,XXXXXXXX575,XXXXXXXX176,True,3.5,False,2024,10,Oct,Saturday,10,4,40,True,False
2d6e0bfc-591f-419c-9d4e-254949657d34,2024-10-05 15:41:27,375.65,EUR,375.65,SEPA Direct Debit,Failed,SE,NL,Healthcare,SME,HANDSESS557,RABONL2U176,True,13.54,False,2024,10,Oct,Saturday,15,4,40,True,False
20b96ff9-0393-47ce-a064-2ba1c7519885,2024-10-05 17:15:55,31338.2,EUR,31338.2,SWIFT,Completed,FI,GB,Retail,Retail,XXXXXXXX514,BARCGB22625,True,48.3,False,2024,10,Oct,Saturday,17,4,40,True,False
1f3777c1-3699-4947-850c-8b7584d36d81,2024-10-05 18:16:05,1000.0,EUR,1000.0,SWIFT,Pending,FI,CH,Logistics,Retail,XXXXXXXX488,CRESCHZZ980,True,22.35,False,2024,10,Oct,Saturday,18,4,40,True,False
0c8a9cab-29fc-4261-81ed-53650c803f24,2024-10-05 18:33:51,112.93,EUR,243282.42,SEPA Direct Debit,Completed,ES,HK,Real Estate,Retail,BBVAESBB614,XXXXXXXX959,True,69.51,True,2024,10,Oct,Saturday,18,4,40,True,False
0769f20b-252d-4a3e-80b4-1652f193ab1e,2024-10-05 19:08:31,206.69,EUR,206.69,Card Payment,Completed,DK,HU,Logistics,Corporate,XXXXXXXX126,XXXXXXXX696,True,3.56,False,2024,10,Oct,Saturday,19,4,40,True,False
59ff2dc0-d6c6-47fe-ad65-572a5867e348,2024-10-05 19:23:16,32.63,PLN,7.5,SEPA Direct Debit,Completed,DE,AE,Real Estate,Retail,SSKMDEMMXXX643,XXXXXXXX134,True,24.42,False,2024,10,Oct,Saturday,19,4,40,True,False
d56e0aa3-7b58-4c82-b987-f0e9c48154ee,2024-10-05 19:48:21,1000.0,GBP,1170.0,SWIFT,Completed,ES,SG,Retail,Corporate,SANESSS157,XXXXXXXX858,True,41.6,False,2024,10,Oct,Saturday,19,4,40,True,False
0efca725-5cd9-45d7-9915-d92f097a1148,2024-10-05 19:49:16,46.45,GBP,54.35,SEPA Credit Transfer,Completed,PT,PT,Travel,Retail,XXXXXXXX693,XXXXXXXX987,False,4.08,False,2024,10,Oct,Saturday,19,4,40,True,False
e2264b51-2c99-4a67-9a20-2980dd1eee26,2024-10-05 21:01:37,29.9,PLN,6.88,Card Payment,Completed,SE,PL,Manufacturing,Corporate,HANDSESS258,PKOPPLPW195,True,4.93,False,2024,10,Oct,Saturday,21,4,40,True,False
ebeef32f-e42c-4be4-8f01-956cd0e52210,2024-10-06 01:03:24,396.81,EUR,396.81,SEPA Credit Transfer,Completed,SE,BE,Retail,Retail,HANDSESS656,XXXXXXXX125,True,16.78,False,2024,10,Oct,Sunday,1,4,40,True,True
17e509e2-49f2-49e3-92f8-c18351306717,2024-10-06 02:12:25,53025.04,EUR,53025.04,SWIFT,Completed,SE,FR,Healthcare,Retail,SWEDSESS881,CMCIFRPP389,True,54.96,False,2024,10,Oct,Sunday,2,4,40,True,True
429af96e-8ed8-476a-9482-37f13288443f,2024-10-06 04:36:38,1003.48,EUR,1003.48,SEPA Credit Transfer,Pending,RO,FI,Retail,Corporate,XXXXXXXX100,XXXXXXXX593,True,19.45,False,2024,10,Oct,Sunday,4,4,40,True,True
2a590581-5fe2-47d2-8a31-fd9d1cf7faaf,2024-10-06 07:08:47,576.31,PLN,132.55,Card Payment,Completed,DK,NL,Financial Svcs,Retail,XXXXXXXX368,INGBNL2A757,True,2.2,False,2024,10,Oct,Sunday,7,4,40,True,False
a640e2f5-6f64-4e2d-ad75-971bc304b7bf,2024-10-06 08:59:34,1249.07,EUR,1249.07,SEPA Direct Debit,Completed,CZ,AE,Travel,Retail,XXXXXXXX754,XXXXXXXX879,True,21.35,False,2024,10,Oct,Sunday,8,4,40,True,False
3bd5f699-5d8c-43e0-9825-db0066e5f17e,2024-10-06 11:51:34,84.45,CHF,92.9,Card Payment,Pending,HU,FI,SaaS / Software,SME,XXXXXXXX226,XXXXXXXX677,True,0.36,False,2024,10,Oct,Sunday,11,4,40,True,False
422b8250-16bc-420c-b305-346369e29fe6,2024-10-06 11:56:19,1304.33,SEK,117.39,SEPA Direct Debit,Pending,AT,RO,Financial Svcs,Retail,XXXXXXXX139,XXXXXXXX114,True,1.0,False,2024,10,Oct,Sunday,11,4,40,True,False
ae60ce10-7401-458c-8138-e5c3e5b6bf90,2024-10-06 13:15:03,22392.62,EUR,22392.62,SEPA Credit Transfer,Completed,HU,DK,Logistics,Corporate,XXXXXXXX436,XXXXXXXX425,True,8.47,False,2024,10,Oct,Sunday,13,4,40,True,False
df2c5447-4272-4cf4-8b80-a43383c1ff1e,2024-10-06 14:02:00,64.07,EUR,64.07,SEPA Direct Debit,Pending,BE,BE,Gambling,Retail,XXXXXXXX207,XXXXXXXX479,False,25.84,False,2024,10,Oct,Sunday,14,4,40,True,False
ed7f4681-9a82-443a-8937-d42eb2c5dd14,2024-10-06 15:53:40,1939.15,EUR,1939.15,SWIFT,Failed,FI,HK,Travel,SME,XXXXXXXX998,XXXXXXXX675,True,54.25,False,2024,10,Oct,Sunday,15,4,40,True,False
477c8f77-0bb4-4364-996d-ecf8f23e4962,2024-10-06 18:59:03,144.42,CHF,158.86,SEPA Credit Transfer,Completed,SE,CH,Travel,Retail,HANDSESS768,CRESCHZZ970,True,21.36,False,2024,10,Oct,Sunday,18,4,40,True,False
19a18ca0-0bb4-4929-a946-c049a886e21e,2024-10-06 19:18:42,1464.21,EUR,1464.21,SEPA Credit Transfer,Completed,DK,FR,Logistics,Retail,XXXXXXXX312,SOGEFRPP656,True,0.73,False,2024,10,Oct,Sunday,19,4,40,True,False
d004365a-dbd6-4b12-a684-6a879694ed7f,2024-10-06 19:55:29,1211.98,EUR,1211.98,SEPA Credit Transfer,Completed,IT,PL,Logistics,SME,BNLIITRR743,PKOPPLPW874,True,4.3,False,2024,10,Oct,Sunday,19,4,40,True,False
27232ef5-326f-41f5-857a-4e957d6d1bcd,2024-10-06 22:04:11,2310.73,GBP,2703.55,SEPA Credit Transfer,Pending,FI,RO,Manufacturing,Corporate,XXXXXXXX659,XXXXXXXX448,True,19.26,False,2024,10,Oct,Sunday,22,4,40,True,True
ae4351c8-18ce-4975-ae8f-38d62a5ee9ee,2024-10-07 00:17:02,520.73,EUR,520.73,SEPA Direct Debit,Completed,IT,FI,Retail,Retail,BNLIITRR790,XXXXXXXX377,True,18.3,False,2024,10,Oct,Monday,0,4,41,False,True
8ab768d7-3356-4afe-8c1c-8fd8dcfe2063,2024-10-07 00:43:20,32.3,EUR,32.3,SEPA Credit Transfer,Pending,FI,FI,Logistics,Retail,XXXXXXXX145,XXXXXXXX624,False,17.34,False,2024,10,Oct,Monday,0,4,41,False,True
4b28c8bb-ca81-4ed8-a40a-5577cfa7ef65,2024-10-07 03:25:53,311.23,GBP,364.14,SEPA Credit Transfer,Completed,DE,IT,Logistics,Retail,BYLADEM1867,BCITITMM865,True,18.97,False,2024,10,Oct,Monday,3,4,41,False,True
e51af4a4-a6cc-4e0d-95ef-55a56cbfa0ed,2024-10-07 05:31:00,23.89,EUR,23.89,Card Payment,Completed,HU,DK,Retail,SME,XXXXXXXX181,XXXXXXXX319,True,18.55,False,2024,10,Oct,Monday,5,4,41,False,True
4159389c-39a1-464b-95ca-891933478a66,2024-10-07 10:18:26,18154.11,EUR,18154.11,SWIFT,Completed,FR,DE,Retail,SME,CMCIFRPP260,DEUTDEDB963,True,10.25,False,2024,10,Oct,Monday,10,4,41,False,False
695bd46e-a14b-4183-b38b-386b5f07f984,2024-10-07 14:06:43,28.45,CHF,31.3,Card Payment,Completed,RO,PL,Travel,Retail,XXXXXXXX368,BREXPLPW810,True,4.61,False,2024,10,Oct,Monday,14,4,41,False,False
0320f5ae-0a94-45a3-8a12-db90bbd12ebb,2024-10-07 16:43:05,639.12,CHF,703.03,SEPA Credit Transfer,Completed,CZ,DK,Travel,Retail,XXXXXXXX565,XXXXXXXX928,True,4.31,False,2024,10,Oct,Monday,16,4,41,False,False
24374951-aa45-48bb-8704-6c89d8278099,2024-10-07 17:23:42,82.3,EUR,82.3,SEPA Credit Transfer,Completed,PT,PT,SaaS / Software,Retail,XXXXXXXX838,XXXXXXXX144,False,0.68,False,2024,10,Oct,Monday,17,4,41,False,False
efd5c958-08b3-4c52-92be-c7713a558721,2024-10-07 17:26:35,2338.48,EUR,2338.48,SWIFT,Completed,ES,CH,Retail,Retail,CAIXESBB962,CRESCHZZ452,True,22.5,False,2024,10,Oct,Monday,17,4,41,False,False
7d4a70d4-5fe5-4c40-907d-6290c8b4f6fc,2024-10-07 18:43:15,317.09,EUR,317.09,SEPA Credit Transfer,Completed,IT,US,Logistics,Retail,BNLIITRR829,CHASUS33527,True,23.04,False,2024,10,Oct,Monday,18,4,41,False,False
58e5fa61-5f8a-4fec-b921-5cce090580a1,2024-10-07 19:34:57,4767.55,SEK,429.08,SEPA Credit Transfer,Completed,ES,FR,Healthcare,Corporate,CAIXESBB329,CMCIFRPP549,True,4.73,False,2024,10,Oct,Monday,19,4,41,False,False
5075458a-c5d3-4467-b955-d8207ce50baf,2024-10-07 23:02:10,11680.09,CHF,12848.1,SEPA Credit Transfer,Completed,FR,DK,SaaS / Software,Corporate,BNPAFRPP122,XXXXXXXX906,True,26.19,False,2024,10,Oct,Monday,23,4,41,False,True
701526a1-f9dc-4bf6-9c8a-2b94d21f1488,2024-10-08 02:10:51,90.46,GBP,105.84,SEPA Credit Transfer,Completed,SE,IT,Healthcare,Retail,HANDSESS544,UNCRITMM580,True,15.65,False,2024,10,Oct,Tuesday,2,4,41,False,True
87f22166-9fa4-4f9c-b0ed-2e40e4168876,2024-10-08 02:22:03,263.67,EUR,105100.87,SWIFT,Completed,HU,DK,Healthcare,Retail,XXXXXXXX344,XXXXXXXX489,True,64.86,True,2024,10,Oct,Tuesday,2,4,41,False,True
4742e8ed-d69d-4e5c-8831-d55fd170d9e9,2024-10-08 03:07:34,1760.75,EUR,1760.75,SEPA Direct Debit,Completed,FI,NL,Travel,SME,XXXXXXXX113,RABONL2U444,True,19.88,False,2024,10,Oct,Tuesday,3,4,41,False,True
c3a4751e-a6a2-4e6f-adda-0b0df10dfbfb,2024-10-08 03:13:26,3317.54,EUR,3317.54,SEPA Credit Transfer,Pending,HU,AT,SaaS / Software,SME,XXXXXXXX893,XXXXXXXX355,True,17.0,False,2024,10,Oct,Tuesday,3,4,41,False,True
56a2d361-ffec-4f1c-a893-5b6fdef183d0,2024-10-08 08:21:05,954.49,EUR,954.49,SEPA Direct Debit,Completed,HU,DE,Healthcare,Retail,XXXXXXXX384,DEUTDEDB274,True,1.09,False,2024,10,Oct,Tuesday,8,4,41,False,False
8d773dc2-10cc-4d7d-9975-09fe483d5632,2024-10-08 12:46:03,1513.55,PLN,348.12,SWIFT,Completed,FR,RO,Travel,Retail,BNPAFRPP950,XXXXXXXX659,True,4.99,False,2024,10,Oct,Tuesday,12,4,41,False,False
ec24f5b3-763a-4ba8-bd7a-240791606f9b,2024-10-08 13:15:18,1623.59,EUR,1623.59,SEPA Credit Transfer,Completed,DK,AT,Travel,SME,XXXXXXXX538,XXXXXXXX477,True,2.49,False,2024,10,Oct,Tuesday,13,4,41,False,False
146be779-0078-4cd6-bf23-69973027ac20,2024-10-08 16:23:40,3230.78,EUR,3230.78,SEPA Credit Transfer,Completed,ES,HU,Retail,SME,BBVAESBB605,XXXXXXXX716,True,3.59,False,2024,10,Oct,Tuesday,16,4,41,False,False
b5812836-37a6-475d-9cb1-09a64cbf8f48,2024-10-08 17:19:03,3949.08,CHF,4343.99,SWIFT,Reversed,SE,BE,Healthcare,Retail,SWEDSESS469,XXXXXXXX409,True,14.5,False,2024,10,Oct,Tuesday,17,4,41,False,False
